date,count,directions,directions_lag1,directions_lag2,directions_lag3,directions_roll7,precip,temp,sun,wind,precip_lag1,is_weekend_or_holiday,weather_severity,dow_mean_count,weekend_x_severity,weekend_x_intent,month
2025-09-29,2464,4874.0,4668.0,4645.0,6901.0,6194.285714285715,11.0,23.058333333333334,0.0,3.1041666666666665,0.0,0,2,8486.285714285714,0,0.0,9
2025-09-30,7881,4222.0,4874.0,4668.0,4645.0,5753.142857142857,11.0,21.650000000000002,0.676923076923077,2.1875,11.0,0,2,6847.360655737705,0,0.0,9
2025-10-01,4743,4145.0,4222.0,4874.0,4668.0,5144.428571428572,5.5,21.166666666666668,0.6076923076923078,2.0375,11.0,0,1,6192.406779661017,0,0.0,10
2025-10-02,7139,4317.0,4145.0,4222.0,4874.0,4824.571428571428,0.0,20.575,0.5538461538461539,2.3666666666666667,5.5,0,0,6770.714285714285,0,0.0,10
2025-10-04,9529,6206.0,4317.0,4145.0,4222.0,4725.285714285715,29.0,20.408333333333335,0.0,6.383333333333333,0.0,1,2,11853.169491525423,2,6206.0,10
2025-10-05,10656,6394.0,6206.0,4317.0,4145.0,4975.142857142857,32.0,21.754166666666666,0.0,4.129166666666666,29.0,1,2,12127.36507936508,2,6394.0,10
2025-10-06,9095,4664.0,6394.0,6206.0,4317.0,4974.571428571428,9.5,22.925,0.7,4.425,32.0,0,1,8486.285714285714,0,0.0,10
2025-10-07,6127,4522.0,4664.0,6394.0,6206.0,4924.285714285715,0.0,21.983333333333334,0.3,2.1458333333333335,9.5,0,0,6847.360655737705,0,0.0,10
2025-10-08,7664,4649.0,4522.0,4664.0,6394.0,4985.285714285715,0.0,23.2375,0.03076923076923077,3.2916666666666665,0.0,0,0,6192.406779661017,0,0.0,10
2025-10-09,8099,4938.0,4649.0,4522.0,4664.0,5098.571428571428,0.0,22.025000000000002,0.7230769230769231,5.558333333333334,0.0,0,0,6770.714285714285,0,0.0,10
2025-10-11,16594,8601.0,4938.0,4649.0,4522.0,5710.571428571428,0.5,21.116666666666667,0.0,2.341666666666667,0.0,1,1,11853.169491525423,1,8601.0,10
2025-10-12,16475,9775.0,8601.0,4938.0,4649.0,6220.428571428572,0.0,24.104166666666668,,3.1125000000000003,0.5,1,0,12127.36507936508,0,9775.0,10
2025-10-13,18071,7523.0,9775.0,8601.0,4938.0,6381.714285714285,1.0,22.083333333333332,0.6846153846153846,3.775,0.0,1,1,8486.285714285714,1,7523.0,10
2025-10-14,6879,4458.0,7523.0,9775.0,8601.0,6352.285714285715,21.0,18.979166666666668,0.0,2.0208333333333335,1.0,0,2,6847.360655737705,0,0.0,10
2025-10-15,8133,4442.0,4458.0,7523.0,9775.0,6340.857142857143,0.0,20.858333333333334,0.6416666666666667,2.8208333333333333,21.0,0,0,6192.406779661017,0,0.0,10
2025-10-16,6403,4417.0,4442.0,4458.0,7523.0,6307.714285714285,44.0,21.5,0.0,4.141666666666667,0.0,0,2,6770.714285714285,0,0.0,10
2025-10-17,10941,4657.0,4417.0,4442.0,4458.0,6267.571428571428,0.5,20.854166666666668,0.8833333333333333,3.1999999999999997,44.0,0,1,7220.118644067797,0,0.0,10
2025-10-18,13421,6033.0,4657.0,4417.0,4442.0,5900.714285714285,13.0,21.925,0.325,6.266666666666667,0.5,1,2,11853.169491525423,2,6033.0,10
2025-10-19,17089,6700.0,6033.0,4657.0,4417.0,5461.428571428572,3.0,18.287499999999998,0.0,3.1291666666666664,13.0,1,1,12127.36507936508,1,6700.0,10
2025-10-20,9625,5105.0,6700.0,6033.0,4657.0,5116.0,2.0,17.016666666666666,0.24166666666666667,4.083333333333333,3.0,0,1,8486.285714285714,0,0.0,10
2025-10-21,8610,4081.0,5105.0,6700.0,6033.0,5062.142857142857,0.0,14.354166666666666,0.008333333333333333,4.558333333333333,2.0,0,0,6847.360655737705,0,0.0,10
2025-10-22,8795,3821.0,4081.0,5105.0,6700.0,4973.428571428572,0.0,15.262500000000001,0.0,4.829166666666667,0.0,0,0,6192.406779661017,0,0.0,10
2025-10-23,9817,4353.0,3821.0,4081.0,5105.0,4964.285714285715,0.0,14.420833333333334,0.85,3.1875,0.0,0,0,6770.714285714285,0,0.0,10
2025-10-24,10133,4489.0,4353.0,3821.0,4081.0,4940.285714285715,0.0,15.158333333333333,0.8333333333333334,3.475,0.0,0,0,7220.118644067797,0,0.0,10
2025-10-25,14737,6014.0,4489.0,4353.0,3821.0,4937.571428571428,2.0,14.6875,0.3416666666666666,1.575,0.0,1,1,11853.169491525423,1,6014.0,10
2025-10-26,11729,6351.0,6014.0,4489.0,4353.0,4887.714285714285,29.5,17.0625,0.0,1.6375,2.0,1,2,12127.36507936508,2,6351.0,10
2025-10-27,10064,4869.0,6351.0,6014.0,4489.0,4854.0,8.0,15.979166666666666,0.26666666666666666,3.1,29.5,0,1,8486.285714285714,0,0.0,10
2025-10-28,8292,4094.0,4869.0,6351.0,6014.0,4855.857142857143,2.0,13.424999999999999,0.5416666666666666,3.920833333333333,8.0,0,1,6847.360655737705,0,0.0,10
2025-10-29,8000,4393.0,4094.0,4869.0,6351.0,4937.571428571428,0.5,11.862499999999999,0.7999999999999999,2.845833333333333,2.0,0,1,6192.406779661017,0,0.0,10
2025-10-30,9409,4323.0,4393.0,4094.0,4869.0,4933.285714285715,0.0,12.933333333333332,0.7999999999999999,2.6083333333333334,0.5,0,0,6770.714285714285,0,0.0,10
2025-10-31,8102,4655.0,4323.0,4393.0,4094.0,4957.0,15.0,13.5375,0.0,2.2958333333333334,0.0,0,2,7220.118644067797,0,0.0,10
2025-11-01,13643,6973.0,4655.0,4323.0,4393.0,5094.0,18.0,14.245833333333332,0.3090909090909091,2.5083333333333333,15.0,1,2,11853.169491525423,2,6973.0,11
2025-11-02,18273,8163.0,6973.0,4655.0,4323.0,5352.857142857143,13.0,13.391666666666666,0.2,3.8000000000000003,18.0,1,2,12127.36507936508,2,8163.0,11
2025-11-03,12739,6037.0,8163.0,6973.0,4655.0,5519.714285714285,2.0,11.983333333333334,0.13636363636363635,3.5749999999999997,13.0,1,1,8486.285714285714,1,6037.0,11
2025-11-04,8805,4466.0,6037.0,8163.0,6973.0,5572.857142857143,0.0,10.116666666666667,0.7454545454545454,2.125,2.0,0,0,6847.360655737705,0,0.0,11
2025-11-05,7213,3751.0,4466.0,6037.0,8163.0,5481.142857142857,0.0,13.079166666666667,0.34545454545454546,2.0708333333333333,0.0,0,0,6192.406779661017,0,0.0,11
2025-11-06,9433,3948.0,3751.0,4466.0,6037.0,5427.571428571428,0.0,14.608333333333334,0.58,2.529166666666667,0.0,0,0,6770.714285714285,0,0.0,11
2025-11-07,11778,4565.0,3948.0,3751.0,4466.0,5414.714285714285,0.0,15.237499999999999,0.6727272727272727,3.483333333333333,0.0,0,0,7220.118644067797,0,0.0,11
2025-11-08,17459,5950.0,4565.0,3948.0,3751.0,5268.571428571428,0.0,12.5875,0.6818181818181818,2.1458333333333335,0.0,1,0,11853.169491525423,0,5950.0,11
2025-11-09,9357,6045.0,5950.0,4565.0,3948.0,4966.0,25.5,13.970833333333333,0.0,4.641666666666667,0.0,1,2,12127.36507936508,2,6045.0,11
2025-11-10,12935,4253.0,6045.0,5950.0,4565.0,4711.142857142857,4.0,12.991666666666667,0.32727272727272727,4.2125,25.5,0,1,8486.285714285714,0,0.0,11
2025-11-11,11361,3861.0,4253.0,6045.0,5950.0,4624.714285714285,0.0,11.674999999999999,0.3909090909090909,2.7375000000000003,4.0,0,0,6847.360655737705,0,0.0,11
2025-11-13,10896,3947.0,3861.0,4253.0,6045.0,4652.714285714285,0.0,10.93157894736842,0.11818181818181818,2.268421052631579,0.0,0,0,6770.714285714285,0,0.0,11
2025-11-14,12469,4381.0,3947.0,3861.0,4253.0,4714.571428571428,0.0,11.566666666666668,0.8090909090909091,3.5,0.0,0,0,7220.118644067797,0,0.0,11
2025-11-15,17678,6233.0,4381.0,3947.0,3861.0,4952.857142857143,0.0,10.429166666666667,0.7454545454545454,2.75,0.0,1,0,11853.169491525423,0,6233.0,11
2025-11-16,17644,9271.0,6233.0,4381.0,3947.0,5427.285714285715,0.0,11.441666666666668,0.8090909090909091,3.3375,0.0,1,0,12127.36507936508,0,9271.0,11
2025-11-17,11963,5182.0,9271.0,6233.0,4381.0,5304.0,0.0,13.691666666666668,0.4454545454545455,5.891666666666667,0.0,0,0,8486.285714285714,0,0.0,11
2025-11-18,8542,4350.0,5182.0,9271.0,6233.0,5317.857142857143,7.0,9.0,0.2727272727272727,4.579166666666667,0.0,0,1,6847.360655737705,0,0.0,11
2025-11-19,10442,4126.0,4350.0,5182.0,9271.0,5355.714285714285,0.0,7.541666666666667,0.0,2.441666666666667,7.0,0,0,6192.406779661017,0,0.0,11
2025-11-20,11392,4333.0,4126.0,4350.0,5182.0,5410.857142857143,1.5,9.216666666666667,0.6636363636363636,4.658333333333333,0.0,0,1,6770.714285714285,0,0.0,11
2025-11-21,10698,5202.0,4333.0,4126.0,4350.0,5528.142857142857,11.0,11.691666666666668,0.1,5.254166666666666,1.5,0,2,7220.118644067797,0,0.0,11
2025-11-22,16539,8011.0,5202.0,4333.0,4126.0,5782.142857142857,0.0,11.308333333333332,0.4090909090909091,2.7458333333333336,11.0,1,0,11853.169491525423,0,8011.0,11
2025-11-23,17701,9074.0,8011.0,5202.0,4333.0,5754.0,0.0,9.904166666666667,0.7636363636363637,4.004166666666666,0.0,1,0,12127.36507936508,0,9074.0,11
2025-11-24,17937,6309.0,9074.0,8011.0,5202.0,5915.0,0.0,11.166666666666666,0.5545454545454546,3.795833333333333,0.0,1,0,8486.285714285714,0,6309.0,11
2025-11-25,7645,3849.0,6309.0,9074.0,8011.0,5843.428571428572,11.5,10.375,0.10909090909090909,5.029166666666667,0.0,0,2,6847.360655737705,0,0.0,11
2025-11-26,8832,2875.0,3849.0,6309.0,9074.0,5664.714285714285,32.5,10.016666666666667,0.3090909090909091,3.6166666666666667,11.5,0,2,6192.406779661017,0,0.0,11
2025-11-27,8501,3303.0,2875.0,3849.0,6309.0,5517.571428571428,1.0,11.083333333333334,0.5818181818181818,5.433333333333334,32.5,0,1,6770.714285714285,0,0.0,11
2025-11-28,8348,3404.0,3303.0,2875.0,3849.0,5260.714285714285,9.5,11.025,0.09090909090909091,5.2250000000000005,1.0,0,1,7220.118644067797,0,0.0,11
2025-11-29,16116,5097.0,3404.0,3303.0,2875.0,4844.428571428572,1.0,8.75,0.7181818181818183,3.216666666666667,9.5,1,1,11853.169491525423,1,5097.0,11
2025-11-30,17078,5072.0,5097.0,3404.0,3303.0,4272.714285714285,0.0,10.529166666666667,0.8,5.3,1.0,1,0,12127.36507936508,0,5072.0,11
2025-12-01,6668,3011.0,5072.0,5097.0,3404.0,3801.5714285714284,0.5,12.970833333333333,0.15454545454545454,4.408333333333333,0.0,0,1,8486.285714285714,0,0.0,12
2025-12-02,7237,2645.0,3011.0,5072.0,5097.0,3629.5714285714284,0.0,12.304166666666667,0.16363636363636364,3.3708333333333336,0.5,0,0,6847.360655737705,0,0.0,12
2025-12-03,5029,2591.0,2645.0,3011.0,5072.0,3589.0,4.0,7.95,0.0,6.1625000000000005,0.0,0,1,6192.406779661017,0,0.0,12
2025-12-04,5075,2553.0,2591.0,2645.0,3011.0,3481.8571428571427,20.5,2.795833333333333,0.06363636363636363,5.875,4.0,0,2,6770.714285714285,0,0.0,12
2025-12-05,5403,3191.0,2553.0,2591.0,2645.0,3451.4285714285716,33.5,3.591666666666667,0.06363636363636364,4.1499999999999995,20.5,0,2,7220.118644067797,0,0.0,12
2025-12-06,14050,4032.0,3191.0,2553.0,2591.0,3299.285714285714,0.0,5.633333333333333,0.6181818181818182,5.3500000000000005,33.5,1,0,11853.169491525423,0,4032.0,12
2025-12-07,14995,4240.0,4032.0,3191.0,2553.0,3180.4285714285716,3.5,8.629166666666666,0.2545454545454546,5.129166666666666,0.0,1,1,12127.36507936508,1,4240.0,12
2025-12-08,6400,2915.0,4240.0,4032.0,3191.0,3166.714285714286,0.5,9.554166666666667,0.0,5.9375,3.5,0,1,8486.285714285714,0,0.0,12
2025-12-09,6187,2625.0,2915.0,4240.0,4032.0,3163.8571428571427,0.5,7.679166666666667,0.1272727272727273,2.7875,0.5,0,1,6847.360655737705,0,0.0,12
2025-12-10,6076,2443.0,2625.0,2915.0,4240.0,3142.714285714286,2.0,6.7124999999999995,0.24545454545454548,3.1999999999999997,0.5,0,1,6192.406779661017,0,0.0,12
2025-12-11,5658,2643.0,2443.0,2625.0,2915.0,3155.5714285714284,9.5,9.137500000000001,0.5272727272727272,6.8125,2.0,0,1,6770.714285714285,0,0.0,12
2025-12-12,5910,2606.0,2643.0,2443.0,2625.0,3072.0,2.0,4.158333333333333,0.07272727272727274,6.245833333333334,9.5,0,1,7220.118644067797,0,0.0,12
2025-12-13,13508,3747.0,2606.0,2643.0,2443.0,3031.285714285714,0.5,4.395833333333333,0.8,2.6083333333333334,2.0,1,1,11853.169491525423,1,3747.0,12
2025-12-14,6155,3825.0,3747.0,2606.0,2643.0,2972.0,19.0,7.929166666666667,0.018181818181818184,5.954166666666667,0.5,1,2,12127.36507936508,2,3825.0,12
2025-12-15,6241,2650.0,3825.0,3747.0,2606.0,2934.1428571428573,1.0,7.458333333333333,0.35454545454545455,5.7124999999999995,19.0,0,1,8486.285714285714,0,0.0,12
2025-12-16,4922,2483.0,2650.0,3825.0,3747.0,2913.8571428571427,20.5,6.041666666666667,0.15,3.720833333333333,1.0,0,2,6847.360655737705,0,0.0,12
2025-12-17,2714,2590.0,2483.0,2650.0,3825.0,2934.8571428571427,25.0,8.1,0.12,5.3625,20.5,0,2,6192.406779661017,0,0.0,12
2025-12-18,4865,2642.0,2590.0,2483.0,2650.0,2934.714285714286,3.5,6.216666666666666,0.75,3.6875,25.0,0,1,6770.714285714285,0,0.0,12
2025-12-19,5506,2841.0,2642.0,2590.0,2483.0,2968.285714285714,0.0,7.9375,0.85,4.8875,3.5,0,0,7220.118644067797,0,0.0,12
2025-12-20,12766,4016.0,2841.0,2642.0,2590.0,3006.714285714286,0.0,14.866666666666667,0.62,6.991666666666667,0.0,1,0,11853.169491525423,0,4016.0,12
2025-12-21,6085,3913.0,4016.0,2841.0,2642.0,3019.285714285714,17.0,12.283333333333333,0.0,4.970833333333333,0.0,1,2,12127.36507936508,2,3913.0,12
2025-12-22,5287,2786.0,3913.0,4016.0,2841.0,3038.714285714286,15.5,5.670833333333333,0.03,5.1000000000000005,17.0,0,2,8486.285714285714,0,0.0,12
2025-12-23,4950,2634.0,2786.0,3913.0,4016.0,3060.285714285714,0.0,5.229166666666667,0.6900000000000001,2.8166666666666664,15.5,0,0,6847.360655737705,0,0.0,12
2025-12-24,4944,2324.0,2634.0,2786.0,3913.0,3022.285714285714,8.0,11.716666666666667,0.01,3.6750000000000003,0.0,0,1,6192.406779661017,0,0.0,12
2025-12-25,2849,2771.0,2324.0,2634.0,2786.0,3040.714285714286,21.0,9.6875,0.0,4.3875,8.0,0,2,6770.714285714285,0,0.0,12
2025-12-26,4278,3065.0,2771.0,2324.0,2634.0,3072.714285714286,14.5,3.5541666666666667,0.0,8.025,21.0,0,3,7220.118644067797,0,0.0,12
2025-12-28,16187,5793.0,3065.0,2771.0,2324.0,3326.5714285714284,3.5,4.270833333333333,0.37,3.6333333333333333,14.5,1,1,12127.36507936508,1,5793.0,12
2025-12-29,16965,5567.0,5793.0,3065.0,2771.0,3562.8571428571427,14.5,6.779166666666666,0.48,6.191666666666666,3.5,0,2,8486.285714285714,0,0.0,12
2025-12-30,16746,4689.0,5567.0,5793.0,3065.0,3834.714285714286,7.5,8.141666666666667,0.07,4.883333333333334,14.5,0,1,6847.360655737705,0,0.0,12
2025-12-31,13837,2776.0,4689.0,5567.0,5793.0,3855.0,9.0,5.204166666666667,0.04,4.4624999999999995,7.5,0,1,6192.406779661017,0,0.0,12
2026-01-01,14010,3489.0,2776.0,4689.0,5567.0,4021.4285714285716,8.5,3.0833333333333335,0.06999999999999999,3.525,9.0,1,1,6770.714285714285,1,3489.0,1
2026-01-02,8276,4885.0,3489.0,2776.0,4689.0,4323.428571428572,39.0,0.5583333333333333,0.0,3.345833333333333,8.5,0,2,7220.118644067797,0,0.0,1
2026-01-03,11086,4710.0,4885.0,3489.0,2776.0,4558.428571428572,3.5,3.9125,0.05,5.408333333333334,39.0,1,1,11853.169491525423,1,4710.0,1
2026-01-04,7497,4432.0,4710.0,4885.0,3489.0,4364.0,4.0,1.7083333333333333,0.0,4.929166666666666,3.5,1,1,12127.36507936508,1,4432.0,1
2026-01-05,3090,3537.0,4432.0,4710.0,4885.0,4074.0,27.0,3.85,0.06,6.183333333333334,4.0,0,2,8486.285714285714,0,0.0,1
2026-01-07,3696,3232.0,3537.0,4432.0,4710.0,3865.8571428571427,10.0,4.9624999999999995,0.29,5.254166666666666,27.0,0,1,6192.406779661017,0,0.0,1
2026-01-08,1883,3152.0,3232.0,3537.0,4432.0,3919.5714285714284,5.5,3.283333333333333,0.02,6.6375,10.0,0,1,6770.714285714285,0,0.0,1
2026-01-09,3303,3475.0,3152.0,3232.0,3537.0,3917.5714285714284,0.0,3.275,0.31,4.941666666666666,5.5,0,0,7220.118644067797,0,0.0,1
2026-01-10,9191,4739.0,3475.0,3152.0,3232.0,3896.714285714286,2.5,7.141666666666667,0.62,8.0375,0.0,1,2,11853.169491525423,2,4739.0,1
2026-01-11,5450,4668.0,4739.0,3475.0,3152.0,3890.714285714286,4.5,3.8125,0.030000000000000006,9.2875,2.5,1,2,12127.36507936508,2,4668.0,1
2026-01-12,3145,4627.0,4668.0,4739.0,3475.0,3918.5714285714284,6.5,0.7833333333333333,0.01,5.029166666666667,4.5,1,1,8486.285714285714,1,4627.0,1
2026-01-13,2648,3468.0,4627.0,4668.0,4739.0,3908.714285714286,6.5,4.320833333333334,0.17,7.254166666666666,6.5,0,1,6847.360655737705,0,0.0,1
2026-01-14,3130,3370.0,3468.0,4627.0,4668.0,3928.4285714285716,10.5,2.6958333333333333,0.039999999999999994,4.7250000000000005,6.5,0,2,6192.406779661017,0,0.0,1
2026-01-15,3154,3576.0,3370.0,3468.0,4627.0,3989.0,6.0,5.266666666666667,0.11000000000000001,6.920833333333333,10.5,0,1,6770.714285714285,0,0.0,1
2026-01-16,4455,3752.0,3576.0,3370.0,3468.0,4028.5714285714284,0.5,8.645833333333334,0.7727272727272727,2.85,6.0,0,1,7220.118644067797,0,0.0,1
2026-01-17,8466,5307.0,3752.0,3576.0,3370.0,4109.714285714285,0.0,7.204166666666667,0.2636363636363636,4.425,0.5,1,0,11853.169491525423,0,5307.0,1
2026-01-18,10323,5306.0,5307.0,3752.0,3576.0,4200.857142857143,0.0,5.8500000000000005,0.8181818181818182,4.141666666666667,0.0,1,0,12127.36507936508,0,5306.0,1
2026-01-19,5609,3621.0,5306.0,5307.0,3752.0,4057.1428571428573,4.5,7.3875,0.22727272727272727,4.066666666666666,0.0,0,1,8486.285714285714,0,0.0,1
2026-01-20,3015,3478.0,3621.0,5306.0,5307.0,4058.5714285714284,6.0,2.9,0.009090909090909092,6.691666666666666,4.5,0,1,6847.360655737705,0,0.0,1
2026-01-21,2538,3168.0,3478.0,3621.0,5306.0,4029.714285714286,11.0,0.4291666666666667,0.20909090909090908,4.508333333333334,6.0,0,2,6192.406779661017,0,0.0,1
2026-01-22,1663,3325.0,3168.0,3478.0,3621.0,3993.8571428571427,3.0,0.0,0.06363636363636363,5.420833333333333,11.0,0,1,6770.714285714285,0,0.0,1
2026-01-23,2150,3655.0,3325.0,3168.0,3478.0,3980.0,15.0,0.2125,0.09090909090909091,3.8166666666666664,3.0,0,2,7220.118644067797,0,0.0,1
2026-01-24,4435,4419.0,3655.0,3325.0,3168.0,3853.1428571428573,13.5,1.7958333333333334,0.07272727272727274,4.641666666666667,15.0,1,2,11853.169491525423,2,4419.0,1
2026-01-25,3234,4388.0,4419.0,3655.0,3325.0,3722.0,7.0,0.9583333333333334,0.03636363636363637,6.458333333333333,13.5,1,1,12127.36507936508,1,4388.0,1
2026-01-26,3525,3679.0,4388.0,4419.0,3655.0,3730.285714285714,2.0,0.09583333333333333,0.1,3.891666666666667,7.0,0,1,8486.285714285714,0,0.0,1
2026-01-27,1987,3053.0,3679.0,4388.0,4419.0,3669.5714285714284,5.5,1.6166666666666665,0.0,4.808333333333333,2.0,0,1,6847.360655737705,0,0.0,1
2026-01-28,1501,3041.0,3053.0,3679.0,4388.0,3651.4285714285716,2.0,1.570833333333333,0.09090909090909091,3.1750000000000003,5.5,0,1,6192.406779661017,0,0.0,1
2026-01-29,3066,3067.0,3041.0,3053.0,3679.0,3614.5714285714284,11.0,1.0291666666666666,0.008333333333333333,3.608333333333333,2.0,0,2,6770.714285714285,0,0.0,1
2026-01-30,4224,3463.0,3067.0,3041.0,3053.0,3587.1428571428573,0.5,1.7208333333333332,0.016666666666666666,4.808333333333334,11.0,0,1,7220.118644067797,0,0.0,1
2026-01-31,6577,4714.0,3463.0,3067.0,3041.0,3629.285714285714,2.5,1.9916666666666665,0.27499999999999997,4.2,0.5,1,1,11853.169491525423,1,4714.0,1
2026-02-01,4844,4571.0,4714.0,3463.0,3067.0,3655.4285714285716,13.5,1.3125,0.1416666666666667,3.6875,2.5,1,2,12127.36507936508,2,4571.0,2
2026-02-02,3871,3369.0,4571.0,4714.0,3463.0,3611.1428571428573,12.0,0.9249999999999999,0.05000000000000001,3.3166666666666664,13.5,0,2,8486.285714285714,0,0.0,2
2026-02-03,3268,3312.0,3369.0,4571.0,4714.0,3648.1428571428573,1.5,1.0875000000000001,0.008333333333333333,2.9875000000000003,12.0,0,1,6847.360655737705,0,0.0,2
2026-02-04,3166,3386.0,3312.0,3369.0,4571.0,3697.4285714285716,0.0,2.8333333333333335,0.008333333333333333,5.529166666666666,1.5,0,0,6192.406779661017,0,0.0,2
2026-02-05,4125,3257.0,3386.0,3312.0,3369.0,3724.5714285714284,0.0,5.341666666666666,0.31666666666666665,4.245833333333333,0.0,0,0,6770.714285714285,0,0.0,2
2026-02-06,4383,3616.0,3257.0,3386.0,3312.0,3746.4285714285716,6.5,3.3874999999999997,0.0,4.104166666666667,0.0,0,1,7220.118644067797,0,0.0,2
2026-02-07,7353,4627.0,3616.0,3257.0,3386.0,3734.0,8.0,0.3875,0.09999999999999999,5.804166666666667,6.5,1,1,11853.169491525423,1,4627.0,2
2026-02-08,3593,4230.0,4627.0,3616.0,3257.0,3685.285714285714,12.5,-1.5999999999999999,0.041666666666666664,8.387500000000001,8.0,1,3,12127.36507936508,3,4230.0,2
2026-02-09,6172,3432.0,4230.0,4627.0,3616.0,3694.285714285714,2.5,1.7541666666666667,0.43333333333333335,4.7124999999999995,12.5,0,1,8486.285714285714,0,0.0,2
2026-02-10,4112,3573.0,3432.0,4230.0,4627.0,3731.5714285714284,0.0,2.8874999999999997,0.3416666666666666,5.520833333333333,2.5,0,0,6847.360655737705,0,0.0,2
2026-02-11,4742,4777.0,3573.0,3432.0,4230.0,3930.285714285714,12.5,5.204166666666667,0.03333333333333333,3.5708333333333333,0.0,1,2,6192.406779661017,2,4777.0,2
2026-02-12,5948,0.0,4777.0,3573.0,3432.0,3465.0,1.5,4.304166666666666,0.6333333333333333,2.7083333333333335,12.5,0,1,6770.714285714285,0,0.0,2
2026-02-13,5849,,0.0,4777.0,3573.0,3439.8333333333335,0.5,5.141666666666667,0.35000000000000003,3.641666666666667,1.5,0,1,7220.118644067797,0,0.0,2
2026-02-14,11016,,,0.0,4777.0,3202.4,0.0,7.370833333333334,0.6666666666666666,3.9166666666666665,0.5,1,0,11853.169491525423,0,0.0,2
2026-02-15,12360,,,,0.0,2945.5,0.0,10.299999999999999,0.3833333333333333,3.4416666666666664,0.0,1,0,12127.36507936508,0,0.0,2
2026-02-16,5797,,,,,2783.3333333333335,0.0,6.133333333333333,0.03333333333333333,4.441666666666666,0.0,0,0,8486.285714285714,0,0.0,2
2026-02-17,6308,,,,,2388.5,0.0,3.6166666666666667,0.5416666666666666,2.558333333333333,0.0,0,0,6847.360655737705,0,0.0,2
2026-02-18,5992,,,,,0.0,0.5,3.275,0.20000000000000004,6.183333333333334,0.0,0,1,6192.406779661017,0,0.0,2
2026-02-19,5294,,,,,,0.0,2.4458333333333333,0.6,3.975,0.5,0,0,6770.714285714285,0,0.0,2
2026-02-20,7102,,,,,,0.0,3.6041666666666665,0.6333333333333333,3.75,0.0,0,0,7220.118644067797,0,0.0,2
2026-02-21,16856,,,,,,0.0,7.458333333333333,0.85,3.891666666666667,0.0,1,0,11853.169491525423,0,0.0,2
2026-02-22,20054,,,,,,0.0,13.304166666666667,0.85,8.995833333333334,0.0,1,1,12127.36507936508,1,0.0,2
2026-02-23,14827,,,,,,7.0,8.841666666666667,0.3416666666666666,3.591666666666667,0.0,1,1,8486.285714285714,1,0.0,2
2026-02-24,7148,,,,,,4.0,7.133333333333333,0.5083333333333333,2.9166666666666665,7.0,0,1,6847.360655737705,0,0.0,2
2026-02-25,6614,,,,,,20.5,8.570833333333333,0.016666666666666666,3.8791666666666664,4.0,0,2,6192.406779661017,0,0.0,2
2026-02-26,6908,,,,,,0.0,9.229166666666666,0.0,1.6624999999999999,20.5,0,0,6770.714285714285,0,0.0,2
2026-02-27,8084,,,,,,0.0,9.691666666666666,0.016666666666666666,1.9541666666666666,0.0,0,0,7220.118644067797,0,0.0,2
2026-02-28,7042,,,,,,3.5,8.854166666666666,0.0,5.358333333333333,0.0,1,1,11853.169491525423,1,0.0,2
2026-03-01,14631,,,,,,0.0,8.0,0.8416666666666667,4.020833333333333,3.5,1,0,12127.36507936508,0,0.0,3
2026-03-02,7189,,,,,,0.0,7.266666666666667,0.4083333333333334,2.8958333333333335,0.0,0,0,8486.285714285714,0,0.0,3
2026-03-03,3083,,,,,,27.5,8.104166666666666,0.0,3.4,0.0,0,2,6847.360655737705,0,0.0,3
2026-03-04,4996,,,,,,2.5,6.9125000000000005,0.3,5.866666666666667,27.5,0,1,6192.406779661017,0,0.0,3
2026-03-05,7672,,,,,,0.0,6.195833333333333,0.47500000000000003,3.3874999999999997,2.5,0,0,6770.714285714285,0,0.0,3
2026-03-06,9149,,,,,,0.0,2.4,,2.1,0.0,0,0,7220.118644067797,0,0.0,3
2026-03-07,11297,,,,,,,,,,0.0,1,0,11853.169491525423,0,0.0,3
2026-03-08,14378,,,,,,,,,,,1,0,12127.36507936508,0,0.0,3
2026-03-09,9596,,,,,,,,,,,0,0,8486.285714285714,0,0.0,3
2026-03-10,7245,,,,,,,,,,,0,0,6847.360655737705,0,0.0,3
